,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Goal_dif,Result,overall,age,height_cm,weight_kg,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,rank_diff
10,Germany,0,1,Mexico,-1,0,6.1772727299999985,-1.5181818199999988,7.849999999999994,7.936363639999996,-0.20454545499999988,-2.479532159999991,1.4736842100000018,5.654970759999998,1.0263157899999982,8.44152047,5.038011690000005,2.4318181799999934,-2.581818179999999,2.781818180000002,4.263636360000007,-1.3227272699999943,-0.29090908999999954,3.5136363599999996,3.2409090899999953,3.7727272700000043,2.613636360000001,-5.113636360000001,-0.6545454500000005,-9.17272727000001,8.527272729999993,-9.93181818,2.5181818200000095,-2.2954545500000023,-0.7590909099999976,11.26818182000001,2.8272727300000042,3.2136363600000024,6.2090909100000005,-1.945454550000001,5.854545450000003,-4.468181819999998,2.436363639999996,7.27727273,4.936363639999996,6.563636360000004,4.759090910000001,2.11818182,4.504545450000002,3.731818180000001,3.8409090900000002,4.833333330000002,-15
11,Sweden,1,0,Korea Republic,1,1,3.3804347800000016,0.16956521999999907,4.576087000000001,4.163043479999999,-0.2891304349999997,-4.972222220000006,3.8999999999999986,2.4000000000000057,4.122222220000012,3.3833333299999993,4.6777777799999996,-2.6760869599999992,0.7869565200000039,1.1934782599999991,3.489130430000003,3.873913040000005,3.806521740000001,2.8326086999999944,2.9869565199999997,3.065217390000001,4.145652170000005,-8.20652174,-2.9739130399999993,-7.589130429999997,4.130434780000002,-9.836956520000001,6.756521739999997,-5.384782610000002,0.5565217399999938,4.932608700000003,0.75,10.076086959999998,3.1499999999999986,-0.510869569999997,-0.43913043000000584,1.8391304300000044,6.119565219999998,0.23043478000000306,2.3543478299999947,2.1195652199999984,1.3478260900000016,1.0260869600000007,2.089130430000001,1.873913039999998,1.4695652199999998,-1.833333330000002,-42
12,Belgium,3,0,Panama,3,1,11.376623379999998,-1.9090909099999998,4.538961100000023,4.058441560000006,0.4155844160000002,6.0850202399999915,22.433198379999993,16.85829959,16.62753036,-4.157894740000003,0.05668016999999281,11.058441559999999,19.194805200000005,2.188311689999999,12.17532468000001,18.090909089999997,14.97402598,14.038961040000004,14.980519480000005,12.136363639999999,13.649350650000002,3.6818181799999934,5.818181820000007,3.7272727299999957,10.396103889999992,0.4740259800000004,17.220779220000004,-0.4285714300000052,2.357142859999996,0.07792206999999962,17.13636364,-8.980519479999998,-6.792207789999999,15.590909089999997,14.396103889999992,10.038961040000004,13.818181820000007,-10.331168840000004,-5.1298701300000005,-7.038961040000004,4.4025974099999985,2.110389610000002,0.06493507000000065,3.9545454500000012,2.8766233800000016,11.0,-50
13,Tunisia,1,2,England,-1,0,-7.873846150000006,-0.7969230799999991,1.5138462000000175,0.12000000000000455,-0.13538461499999999,-8.409090910000003,-12.772727270000004,-5.818181820000007,-7.954545460000006,-6.363636370000002,-12.090909089999997,-4.778461540000002,-14.36,-9.079999999999998,-8.852307689999996,-8.895384620000002,-8.621538459999996,-5.046153850000003,-5.086153850000002,-7.578461540000006,-9.415384619999998,-6.9261538499999915,-8.43692308,-6.467692309999997,-12.304615380000001,-5.643076919999999,-10.766153850000002,-6.959999999999994,-19.015384620000006,-7.775384619999997,-13.510769230000001,-12.369230769999994,-7.144615379999998,-15.698461539999997,-8.858461539999993,-10.80923077,-11.575384619999994,-7.033846150000002,-6.695384619999999,-7.799999999999997,0.6615384599999992,0.31076922999999823,0.7015384599999983,0.9076923100000016,-0.28923076999999964,3.5,12
14,Poland,1,2,Senegal,-1,0,0.5171624700000024,1.807780319999999,-0.8558352000000014,0.535469109999994,-0.07322654499999981,-6.432352940000001,2.3411764700000006,4.605882350000009,-1.4735294100000118,0.13235293999999698,-1.523529410000009,-0.828375280000003,1.6750572099999985,-4.0594965599999995,0.9473684200000037,5.787185359999995,-3.8466819200000018,10.231121280000004,4.505720830000001,6.279176200000002,-2.3409611000000012,-5.668192219999995,-5.990846680000004,-2.1647597200000064,-0.21281464000000483,3.903890159999996,-3.814645310000003,-0.7620137300000067,-1.542334089999997,-3.384439360000002,2.9496567500000026,3.4210526300000055,0.10297482999999374,-0.8512585799999997,6.7917620100000065,-1.3501144100000033,4.338672770000002,-2.453089249999998,-1.016018299999999,-0.7711670500000025,4.370709380000001,4.784897020000001,3.4416475899999988,1.6315789500000015,3.324942789999998,4.833333330000002,-16
15,Colombia,1,2,Japan,-1,0,3.8091787400000072,-0.427536240000002,1.094202899999999,3.8550724600000024,0.2874396130000001,1.0625,5.262500000000003,1.1500000000000057,0.75,0.012500000000002842,6.9375,4.845410629999996,5.16908213,6.0,1.4420289800000035,-0.2657004799999996,2.770531399999996,0.90338165,1.635265699999998,1.985507240000004,2.9178743900000086,0.27777777999999387,3.760869569999997,-1.1884057999999982,1.0821256099999914,-4.867149760000004,9.46859904,1.5700483100000042,0.39130434999999864,7.731884059999999,5.876811590000003,8.316425129999999,4.5821256099999985,2.7439613499999993,3.8043478299999975,6.15942029,1.1787439600000056,-1.7560386500000007,1.2342995200000004,-0.37922704999999723,0.8743961299999974,-0.8188405799999998,-0.2826087000000008,-0.06521739000000082,0.4613526499999985,5.166666669999998,-44
16,Russia,3,1,Egypt,2,1,5.207692309999999,-1.0769230800000003,3.4384615000000167,0.8230769200000054,-0.4153846149999998,-5.715909089999997,2.386363639999999,3.738636360000001,-0.3295454499999977,7.863636360000001,4.954545449999998,0.26923077000000006,-0.9615384599999999,4.123076920000003,1.6384615399999944,0.03846154000000013,-2.8384615399999973,1.4615384599999999,0.26153845999999703,1.2846153799999982,-1.5846153800000025,-4.230769230000007,-4.223076919999997,-1.0307692300000042,9.015384620000006,-6.89230769000001,1.4615384599999999,0.3538461500000025,3.8538461500000096,4.823076920000005,0.2846153799999982,2.484615380000001,6.1384615400000015,0.23846154000000297,6.976923080000006,-3.7076923099999988,1.6846153799999968,4.315384620000003,3.215384620000002,6.57692308,3.8230769199999983,2.392307689999999,3.9461538500000017,5.80769231,4.107692310000001,7.5,33
17,Uruguay,1,0,Saudi Arabia,1,1,5.444444439999998,0.6444444500000017,4.844444399999986,5.1777777799999996,-0.17777777799999983,-4.785714290000001,0.5535714299999981,7.25,3.7142857099999986,3.6428571399999967,2.4107142900000014,5.222222219999999,0.6000000000000014,5.444444440000005,11.688888889999994,0.3333333300000021,7.111111110000003,1.8222222200000004,7.422222219999995,12.266666669999992,9.044444439999992,-3.577777779999991,-0.08888889000000688,-5.244444449999989,7.466666660000001,-1.7999999999999972,4.799999999999997,2.444444439999998,4.866666660000007,1.5111111100000016,3.2666666699999993,6.711111109999997,9.777777780000001,6.600000000000001,8.044444439999992,3.5777777800000052,12.955555549999993,1.2444444400000023,6.9333333300000035,4.0666666699999965,-3.6666666699999997,-5.777777779999999,-1.0888888899999998,-1.6888888899999976,-2.06666667,21.0,-42
18,Portugal,1,0,Morocco,1,1,7.25,-1.25,-6.875,-0.9375,-0.25,5.133333329999999,11.533333329999998,13.86666667,11.266666670000006,18.73333333,-6.666666669999998,-9.9375,-13.625,-20.75,-12.1875,-12.75,-20.5625,-9.875,-4.8125,-13.4375,-18.5625,1.75,-1.5,6.6875,12.3125,10.5,-17.3125,10.625,-12.6875,-11.6875,-9.625,-12.1875,0.75,-17.75,-5.25,-27.375,-3.8125,-5.4375,-11.4375,-5.25,34.6875,28.6875,25.375,30.625,32.6875,27.0,-37
19,IR Iran,0,1,Spain,-1,0,-5.5,-1.777777780000001,1.5,-1.2777777799999939,0.6666666669999999,4.125,-0.75,-7.75,-0.5,-12.75,-7.375,12.333333330000002,18.944444439999998,30.77777778,9.388888889999997,28.888888889999997,23.0,10.111111110000003,5.666666669999998,0.05555556000000195,21.944444439999998,19.111111109999996,18.333333330000002,9.277777779999994,-3.722222220000006,11.0,16.5,-3.833333330000002,1.2777777799999939,6.666666669999998,20.27777778,15.888888889999997,9.111111110000003,16.944444439999998,-1.666666669999998,13.722222219999999,15.277777779999994,-3.5,1.166666669999998,4.5,-30.61111111,-27.5,-24.72222222,-26.5,-30.61111111,-11.0,26
20,France,1,0,Peru,1,1,12.508009150000007,-1.2242562899999996,4.617849000000007,3.354691070000001,-0.03203661300000027,2.847058820000001,9.458823530000004,9.305882349999997,8.57647059,12.373529409999996,13.58823529,3.7826086999999973,8.139588100000005,5.425629289999996,11.228832949999997,3.903890159999996,5.331807780000005,6.917620139999997,0.2677345500000001,10.176201370000001,10.082379860000003,2.7848970200000025,2.363844389999997,1.107551479999998,15.098398169999996,-6.437070930000004,8.858123570000004,10.231121279999996,8.011441640000001,14.807780319999999,5.114416480000003,12.180778029999999,14.270022880000006,6.112128140000003,7.908466820000001,2.384439360000002,15.681922199999995,9.034324939999998,9.025171620000002,9.535469110000001,1.1967963400000023,1.3432494299999966,2.2059496600000017,1.1235697999999985,3.697940499999998,5.0,-2
21,Denmark,1,1,Australia,0,0,5.0434782600000005,-0.8695652200000019,4.217391300000003,3.1304347800000016,0.043478261000000185,-1.6500000000000057,4.150000000000006,5.5,3.5,1.9500000000000028,2.5500000000000114,3.1304347800000016,2.8695652100000046,4.826086959999998,6.086956520000001,5.217391300000003,2.4782608699999997,1.5652173900000008,8.826086959999998,6.869565219999998,5.6956521700000025,-4.0434782600000005,-0.6521739100000019,0.21739130999999645,6.347826080000004,-3.2608695600000033,5.9565217399999995,-0.4347826099999992,3.434782609999999,0.8695652199999984,2.2173913099999965,-0.739130430000003,2.913043479999999,4.391304349999999,4.608695650000001,-0.6086956500000014,3.565217390000001,-0.1739130499999959,2.173913040000002,-1.7391304399999967,0.17391303999999863,0.9565217299999986,-0.6086956500000014,-0.08695652000000109,-0.043478260000000546,-5.666666669999998,-26
22,Argentina,0,3,France,-3,0,-0.8695652199999984,3.608695649999998,-3.0,-0.2608695600000033,0.3043478259999999,0.7999999999999972,2.549999999999997,2.5,1.1999999999999886,-8.649999999999999,-3.549999999999997,4.086956520000001,2.086956520000001,-3.5217391300000003,-1.7391304399999967,3.2173913000000027,0.6086956599999951,5.0434782600000005,6.652173910000002,0.13043478000000164,0.8695652199999984,-0.2608695600000033,-1.2173913000000027,3.8695652199999984,-0.6956521799999962,5.304347820000004,0.6956521799999962,-6.565217390000001,1.173913049999996,-3.7391304399999967,3.1304347800000016,-2.1304347800000016,-9.434782600000005,2.3043478299999975,5.652173910000002,1.0434782600000005,0.3913043400000049,-9.04347826,-6.347826080000004,-6.565217390000001,-0.9565217399999995,-0.260869569999997,-1.0,0.6521739100000019,-0.7826087000000008,-11.666666669999998,-5
23,Nigeria,2,0,Iceland,2,1,2.732142859999996,-5.785714290000001,-3.7321429000000137,-1.0714285699999948,0.33928571399999985,13.678571430000005,-1.625,-1.3392857099999986,8.839285709999999,-3.8571428600000033,-3.9107142900000014,-0.16071429000000137,-0.14285713999999672,-2.0178571399999967,1.4642857099999986,-1.1071428600000033,10.767857140000004,-2.553571429999998,-3.4107142900000014,-4.535714290000001,5.625,13.571428569999995,14.125,10.857142859999996,3.071428569999995,6.339285709999999,-0.3214285699999948,-0.6428571400000038,0.6964285699999948,-3.517857140000004,-7.392857139999997,-11.589285709999999,-7.392857139999997,2.446428570000002,-3.553571429999998,-0.21428570999999863,-5.0,-2.7678571399999967,-4.178571429999998,-0.8392857099999986,0.1607142899999996,1.125,1.4107142899999996,0.32142857000000014,1.875,0.0,29
24,Brazil,2,0,Costa Rica,2,1,6.75,1.0,4.5,10.4375,1.4375,-4.0,16.533333329999998,17.0,14.466666669999995,6.466666670000002,-1.2000000000000028,22.5625,14.875,-1.9375,15.375,26.9375,21.75,24.0625,25.0625,19.0625,18.5625,-3.4375,-3.4375,-2.125,12.6875,-0.125,17.0,-22.9375,0.5,7.5625,28.0625,-16.75,11.5625,17.25,20.125,14.8125,1.8125,11.1875,11.8125,4.75,-9.5,-4.0625,0.875,-0.3125,-8.5,-7.747126440000002,-24
25,Serbia,1,2,Switzerland,-1,0,-0.79949873999999,-0.16541354000000297,1.578947400000004,0.5989974900000021,0.2982456139999998,-2.722222220000006,-0.22222221999999903,-2.666666669999998,-1.666666669999998,-7.166666660000004,-0.5,1.2105263199999996,5.0175438600000035,7.751879699999996,2.2431077699999946,3.240601499999997,3.6190476200000035,4.190476189999998,0.13283208000000002,-0.2005012600000029,2.466165409999988,-1.303258150000005,-0.8847117800000035,-5.934837090000002,-1.5563909699999954,-4.107769429999998,5.375939850000002,0.05764411000001246,2.0200501300000013,0.6416040099999947,4.556390969999995,2.030075179999997,-5.744360899999997,3.1528822100000014,-1.0200501300000013,-0.5739348399999997,2.0250626499999953,-1.9147869700000015,-2.802005009999995,-3.927318299999996,-7.716791979999998,-6.032581449999999,-4.56390977,-5.639097750000001,-6.86967419,-10.0,28
26,Germany,2,1,Sweden,1,1,8.596837949999994,-1.1877470399999979,0.17391299999999887,2.72332016,0.28458498,8.381578950000005,5.573684210000003,8.810526319999994,6.6263157899999925,4.502631580000006,-2.084210530000007,11.007905139999991,5.231225299999998,6.63833992,7.624505929999998,6.053359690000001,5.952569170000004,4.081027660000004,2.5039525699999956,7.2075098800000035,8.167984189999999,7.5928853799999985,8.219367590000004,1.9664031599999987,9.596837949999994,4.405138340000001,3.861660080000007,1.3893280599999969,-1.8656126500000028,1.0355731200000093,4.227272730000003,-5.962450599999997,6.409090910000003,6.715415019999995,9.19367588,2.4426877499999975,7.766798420000001,2.096837950000001,1.8320158100000015,3.9940711400000026,2.561264819999998,2.492094859999998,2.215415020000002,1.5079051400000019,2.221343870000002,5.666666660000004,-17
27,Korea Republic,1,2,Mexico,-1,0,-5.799999999999997,-0.5,3.0999999999999943,1.0499999999999972,-0.20000000000000018,-5.88888888999999,-8.0,-5.555555560000002,-9.722222220000006,0.5555555599999948,2.4444444400000123,-5.899999999999999,-8.600000000000001,-5.049999999999997,-6.849999999999994,-11.25,-10.050000000000004,-3.3999999999999986,-2.25,-6.5,-9.700000000000003,-4.5,-5.900000000000006,-3.5500000000000114,-5.200000000000003,-4.5,-8.099999999999994,1.7000000000000028,0.5500000000000114,5.299999999999997,-2.1499999999999986,-0.8999999999999986,-3.3500000000000014,-8.149999999999999,-2.8999999999999915,-8.75,-11.450000000000003,4.949999999999996,0.75,0.45000000000000284,0.8500000000000014,-1.3999999999999986,0.1999999999999993,0.3500000000000014,0.14999999999999858,1.0,44
28,Belgium,5,2,Tunisia,3,1,12.244755240000003,2.1678321700000005,1.5279720000000054,4.772727270000004,0.38811188800000007,6.224880380000002,19.258373199999994,10.382775120000005,10.11004785,0.47846889999999576,11.846889959999999,9.311188809999997,18.409090910000003,8.545454550000002,10.510489510000006,16.206293709999997,9.506993010000002,11.52797203,12.755244760000004,10.17482518,11.479020980000001,5.027972029999987,6.895104900000007,6.034965039999996,17.566433559999993,-0.03146852999999794,17.70979021,6.5,14.61538462,12.479020980000001,18.36713287,8.860139859999997,0.5209790199999986,18.129370629999997,10.220279719999994,15.45104895,15.933566440000007,-1.3916084000000026,1.8426573500000032,1.8181818199999995,0.08391608999999889,-0.04895104999999944,-0.32517482000000086,-0.35314685999999895,1.8601398600000003,2.5,-22
29,England,6,1,Panama,5,1,7.00571429,-3.280000000000001,1.4971429,-0.8342857100000032,0.1628571430000001,8.269230769999993,15.947552450000003,12.293706290000003,14.472027970000006,1.7272727300000028,0.3006992999999909,6.525714290000003,15.14571429,2.722857139999995,10.51714286,10.780000000000001,14.088571429999995,7.557142860000006,7.311428570000004,9.540000000000006,11.585714289999999,5.579999999999998,7.359999999999999,4.159999999999997,5.13428571,6.148571429999997,10.277142860000005,0.031428569999988554,6.757142860000002,-4.625714290000005,12.280000000000001,-5.4714285700000005,-0.16857143000000008,13.159999999999997,13.034285709999992,5.397142860000002,9.459999999999994,-1.9057142899999988,-0.277142860000005,-1.0571428600000061,3.6571428600000004,1.8485714300000033,-0.3114285699999968,3.3999999999999986,1.305714290000001,5.0,-40
30,Poland,0,3,Colombia,-3,0,-1.6787439600000056,0.07971015000000037,3.731884100000002,2.6231884099999974,-0.374396135,-4.612499999999997,-1.6625000000000014,-1.5999999999999943,-3.9000000000000057,1.4375,1.1124999999999972,-4.454106279999998,-0.7342995200000004,-2.2173913000000027,-1.833333330000002,2.483091789999996,-5.422705309999998,-1.90338165,-3.374396130000001,-1.15942029,-4.352657000000008,-4.103864739999992,-3.5434782600000005,-4.550724630000005,-0.5169082099999969,-0.6545893699999965,-7.685990340000004,-1.3526570000000078,-1.1739130400000022,2.65942029,-3.094202899999999,3.944444439999998,-1.016908210000004,-1.1787439599999985,-0.760869569999997,-4.420289850000003,4.1690821299999925,1.9299516900000029,-0.45169082000000316,0.857487919999997,1.5169082100000004,2.6884058000000017,1.1521739099999984,2.5,1.2342995200000004,6.833333330000002,-6
31,Japan,2,2,Senegal,0,0,-1.6132723099999993,2.1556064100000007,-5.6819222000000025,-5.942791760000006,0.013729977000000115,-2.882352940000004,-1.2588235300000008,5.055882349999997,1.6764705899999939,-1.3176470600000059,-9.573529410000006,-1.2196796300000017,-2.7597254000000007,-7.842105259999997,1.3386727700000023,3.5697940499999987,-1.1945080099999998,11.231121280000004,6.244851260000004,5.453089249999998,-0.9061784900000021,-1.8421052599999967,-6.208237990000001,3.5743707099999966,-0.7780320399999994,9.425629289999996,-5.59725401,-0.9794050400000032,-0.7597253999999936,-13.77574371,0.16704805999999905,-8.839816939999992,-3.462242570000001,-2.4164759700000005,3.748283750000006,-3.08924485,-1.0091533199999958,-2.62700229,-1.7986269999999962,-1.2494279200000022,1.9794050400000032,2.915331799999999,2.5720823800000012,-0.8032036599999977,1.629290619999999,-7.166666669999998,34
32,Uruguay,3,0,Russia,3,1,1.4333333299999964,-0.13333332999999925,-4.1666667000000075,-2.833333330000002,0.3999999999999999,6.339285709999999,-2.321428570000002,0.125,3.0892857099999986,0.6428571399999967,1.7857142900000014,3.833333330000002,1.7666666699999993,5.133333329999999,8.700000000000003,4.833333330000002,10.63333333,5.600000000000001,5.733333330000001,8.699999999999996,9.799999999999997,6.533333330000005,9.099999999999994,5.333333330000002,0.7333333299999936,4.733333330000008,7.133333329999999,6.133333329999999,7.833333330000002,-0.5,4.700000000000003,10.499999999999993,8.399999999999999,7.899999999999999,1.6999999999999886,8.86666667,5.433333329999996,3.4333333299999964,10.0,5.899999999999999,-9.566666669999998,-9.366666669999999,-9.3,-9.63333333,-8.86666667,8.0,-43
